detail,event_count,file_path,matched_media_id,matched_slug,media_type,plex_guid,sidecar_path,status,title
title-only movie match,219,F:\MediaStack\data\media\movies\Back to the Future (1985)\Back to the Future (1985) [Bluray-1080p] {imdb-tt0088763}.mp4,1564,back-to-the-future,movie,imdb://tt0088763,F:\MediaStack\data\media\movies\Back to the Future (1985)\Back to the Future (1985) [Bluray-1080p] {imdb-tt0088763}.leapfrog.json,written,Back to the Future
title-only movie match,181,"F:\MediaStack\data\media\movies\Yours, Mine & Ours (2005)\Yours Mine and Ours (2005) [WEBDL-1080p] {imdb-tt0443295}.mkv",3649,yours-mine-ours,movie,imdb://tt0443295,"F:\MediaStack\data\media\movies\Yours, Mine & Ours (2005)\Yours Mine and Ours (2005) [WEBDL-1080p] {imdb-tt0443295}.leapfrog.json",written,"Yours, Mine & Ours"
title-only movie match,127,F:\MediaStack\data\media\movies\Zathura - A Space Adventure (2005)\Zathura A Space Adventure (2005) [Bluray-1080p] {imdb-tt0406375}.mkv,3276,zathura-a-space-adventure,movie,imdb://tt0406375,F:\MediaStack\data\media\movies\Zathura - A Space Adventure (2005)\Zathura A Space Adventure (2005) [Bluray-1080p] {imdb-tt0406375}.leapfrog.json,written,Zathura: A Space Adventure
title-only movie match,134,F:\MediaStack\data\media\movies\Zero Dark Thirty (2012)\Zero Dark Thirty (2012) [Bluray-1080p Proper] {imdb-tt1790885}.mkv,1523,zero-dark-thirty,movie,imdb://tt1790885,F:\MediaStack\data\media\movies\Zero Dark Thirty (2012)\Zero Dark Thirty (2012) [Bluray-1080p Proper] {imdb-tt1790885}.leapfrog.json,written,Zero Dark Thirty
title-only movie match,146,F:\MediaStack\data\media\movies\Zookeeper (2011)\Zookeeper (2011) [Bluray-1080p] {imdb-tt1222817}.mkv,1368,zookeeper,movie,imdb://tt1222817,F:\MediaStack\data\media\movies\Zookeeper (2011)\Zookeeper (2011) [Bluray-1080p] {imdb-tt1222817}.leapfrog.json,written,Zookeeper
title-only movie match,78,F:\MediaStack\data\media\movies\The Zookeeper's Wife (2017)\The Zookeepers Wife (2017) [Bluray-1080p] {imdb-tt1730768}.mkv,148998,the-zookeepers-wife,movie,imdb://tt1730768,F:\MediaStack\data\media\movies\The Zookeeper's Wife (2017)\The Zookeepers Wife (2017) [Bluray-1080p] {imdb-tt1730768}.leapfrog.json,written,The Zookeeper's Wife
title-only movie match,151,F:\MediaStack\data\media\movies\Zoolander (2001)\Zoolander (2001) [Bluray-1080p] {imdb-tt0196229}.mp4,1232,zoolander,movie,imdb://tt0196229,F:\MediaStack\data\media\movies\Zoolander (2001)\Zoolander (2001) [Bluray-1080p] {imdb-tt0196229}.leapfrog.json,written,Zoolander
title-only movie match,190,F:\MediaStack\data\media\movies\Zoolander 2 (2016)\Zoolander 2 (2016) [Bluray-1080p] {imdb-tt1608290}.mkv,3076,zoolander-no-2-the-magnum-edition,movie,imdb://tt1608290,F:\MediaStack\data\media\movies\Zoolander 2 (2016)\Zoolander 2 (2016) [Bluray-1080p] {imdb-tt1608290}.leapfrog.json,written,Zoolander 2
title-only movie match,90,F:\MediaStack\data\media\movies\Wonder (2017)\Wonder (2017) [Bluray-720p] {imdb-tt2543472}.mkv,212002,wonder,movie,imdb://tt2543472,F:\MediaStack\data\media\movies\Wonder (2017)\Wonder (2017) [Bluray-720p] {imdb-tt2543472}.leapfrog.json,written,Wonder
title-only movie match,256,F:\MediaStack\data\media\movies\The World Is Not Enough (1999)\The World Is Not Enough (1999) [WEBDL-1080p] {imdb-tt0143145}.mkv,660406,the-world-is-not-enough,movie,imdb://tt0143145,F:\MediaStack\data\media\movies\The World Is Not Enough (1999)\The World Is Not Enough (1999) [WEBDL-1080p] {imdb-tt0143145}.leapfrog.json,written,The World Is Not Enough
title-only movie match,157,F:\MediaStack\data\media\movies\World War Z (2013)\World War Z (2013) [Bluray-1080p] {imdb-tt0816711}.mkv,1008,world-war-z,movie,imdb://tt0816711,F:\MediaStack\data\media\movies\World War Z (2013)\World War Z (2013) [Bluray-1080p] {imdb-tt0816711}.leapfrog.json,written,World War Z
title-only movie match,365,F:\MediaStack\data\media\movies\Wrath of Man (2021)\Wrath of Man (2021) [Bluray-1080p] {imdb-tt11083552}.mkv,691186,wrath-of-man,movie,imdb://tt11083552,F:\MediaStack\data\media\movies\Wrath of Man (2021)\Wrath of Man (2021) [Bluray-1080p] {imdb-tt11083552}.leapfrog.json,written,Wrath of Man
title-only movie match,226,F:\MediaStack\data\media\movies\xXx (2002)\xXx (2002) [Bluray-1080p] {imdb-tt0295701}.mkv,3776,xxx,movie,imdb://tt0295701,F:\MediaStack\data\media\movies\xXx (2002)\xXx (2002) [Bluray-1080p] {imdb-tt0295701}.leapfrog.json,written,xXx
title-only movie match,347,F:\MediaStack\data\media\movies\xXx - Return of Xander Cage (2017)\xXx Return of Xander Cage (2017) [Bluray-1080p] {imdb-tt1293847}.mkv,33515,xxx-return-of-xander-cage,movie,imdb://tt1293847,F:\MediaStack\data\media\movies\xXx - Return of Xander Cage (2017)\xXx Return of Xander Cage (2017) [Bluray-1080p] {imdb-tt1293847}.leapfrog.json,written,xXx: Return of Xander Cage
title-only movie match,132,F:\MediaStack\data\media\movies\Yesterday (2019)\Yesterday (2019) [Bluray-1080p] {imdb-tt8079248}.mkv,674723,yesterday,movie,imdb://tt8079248,F:\MediaStack\data\media\movies\Yesterday (2019)\Yesterday (2019) [Bluray-1080p] {imdb-tt8079248}.leapfrog.json,written,Yesterday
title-only movie match,106,F:\MediaStack\data\media\movies\Wicked - For Good (2025)\Wicked For Good (2025) [Bluray-1080p] {imdb-tt19847976}.mp4,703970,wicked-for-good,movie,imdb://tt19847976,F:\MediaStack\data\media\movies\Wicked - For Good (2025)\Wicked For Good (2025) [Bluray-1080p] {imdb-tt19847976}.leapfrog.json,written,Wicked: For Good
title-only movie match,141,F:\MediaStack\data\media\movies\The Wild Robot (2024)\The Wild Robot (2024) [Bluray-1080p] {imdb-tt29623480}.mkv,700464,the-wild-robot,movie,imdb://tt29623480,F:\MediaStack\data\media\movies\The Wild Robot (2024)\The Wild Robot (2024) [Bluray-1080p] {imdb-tt29623480}.leapfrog.json,written,The Wild Robot
title-only movie match,124,F:\MediaStack\data\media\movies\Wish Dragon (2021)\Wish Dragon (2021) [WEBDL-1080p] {imdb-tt5562070}.mkv,684067,wish-dragon,movie,imdb://tt5562070,F:\MediaStack\data\media\movies\Wish Dragon (2021)\Wish Dragon (2021) [WEBDL-1080p] {imdb-tt5562070}.leapfrog.json,written,Wish Dragon
title-only movie match,88,F:\MediaStack\data\media\movies\Witness (1985)\Witness (1985) [Bluray-1080p] {imdb-tt0090329}.mkv,2652,witness,movie,imdb://tt0090329,F:\MediaStack\data\media\movies\Witness (1985)\Witness (1985) [Bluray-1080p] {imdb-tt0090329}.leapfrog.json,written,Witness
title-only movie match,235,F:\MediaStack\data\media\movies\What Women Want (2000)\What Women Want (2000) [Bluray-1080p] {imdb-tt0207201}.mkv,3386,what-women-want,movie,imdb://tt0207201,F:\MediaStack\data\media\movies\What Women Want (2000)\What Women Want (2000) [Bluray-1080p] {imdb-tt0207201}.leapfrog.json,written,What Women Want
title-only movie match,91,F:\MediaStack\data\media\movies\What's Eating Gilbert Grape (1993)\Whats Eating Gilbert Grape (1993) [Bluray-1080p] {imdb-tt0108550}.mkv,3148,whats-eating-gilbert-grape,movie,imdb://tt0108550,F:\MediaStack\data\media\movies\What's Eating Gilbert Grape (1993)\Whats Eating Gilbert Grape (1993) [Bluray-1080p] {imdb-tt0108550}.leapfrog.json,written,What's Eating Gilbert Grape
title-only movie match,86,F:\MediaStack\data\media\movies\When a Stranger Calls (1979)\When a Stranger Calls (1979) [Bluray-1080p] {imdb-tt0080130}.mp4,3499,when-a-stranger-calls-2006,movie,imdb://tt0080130,F:\MediaStack\data\media\movies\When a Stranger Calls (1979)\When a Stranger Calls (1979) [Bluray-1080p] {imdb-tt0080130}.leapfrog.json,written,When a Stranger Calls
title-only movie match,86,F:\MediaStack\data\media\movies\When a Stranger Calls (2006)\When a Stranger Calls (2006) [Bluray-720p] {imdb-tt0455857}.mkv,3499,when-a-stranger-calls-2006,movie,imdb://tt0455857,F:\MediaStack\data\media\movies\When a Stranger Calls (2006)\When a Stranger Calls (2006) [Bluray-720p] {imdb-tt0455857}.leapfrog.json,written,When a Stranger Calls
title-only movie match,87,F:\MediaStack\data\media\movies\Where the Crawdads Sing (2022)\Where the Crawdads Sing (2022) [Bluray-1080p] {imdb-tt9411972}.mp4,691773,where-the-crawdads-sing,movie,imdb://tt9411972,F:\MediaStack\data\media\movies\Where the Crawdads Sing (2022)\Where the Crawdads Sing (2022) [Bluray-1080p] {imdb-tt9411972}.leapfrog.json,written,Where the Crawdads Sing
title-only movie match,337,F:\MediaStack\data\media\movies\Whiskey Tango Foxtrot (2016)\Whiskey Tango Foxtrot (2016) [Bluray-1080p] {imdb-tt3553442}.mkv,3300,whiskey-tango-foxtrot,movie,imdb://tt3553442,F:\MediaStack\data\media\movies\Whiskey Tango Foxtrot (2016)\Whiskey Tango Foxtrot (2016) [Bluray-1080p] {imdb-tt3553442}.leapfrog.json,written,Whiskey Tango Foxtrot
title-only movie match,166,F:\MediaStack\data\media\movies\White House Down (2013)\White House Down (2013) [Bluray-1080p] {imdb-tt2334879}.mp4,1480,white-house-down,movie,imdb://tt2334879,F:\MediaStack\data\media\movies\White House Down (2013)\White House Down (2013) [Bluray-1080p] {imdb-tt2334879}.leapfrog.json,written,White House Down
title-only movie match,93,F:\MediaStack\data\media\movies\White Noise (2005)\White Noise (2005) [Bluray-1080p] {imdb-tt0375210}.mp4,692738,white-noise-d70c7,movie,imdb://tt0375210,F:\MediaStack\data\media\movies\White Noise (2005)\White Noise (2005) [Bluray-1080p] {imdb-tt0375210}.leapfrog.json,written,White Noise
title-only movie match,104,F:\MediaStack\data\media\movies\Wicked (2024)\Wicked (2024) [Bluray-1080p] {imdb-tt1262426}.mkv,700214,wicked-c5192,movie,imdb://tt1262426,F:\MediaStack\data\media\movies\Wicked (2024)\Wicked (2024) [Bluray-1080p] {imdb-tt1262426}.leapfrog.json,written,Wicked
title-only movie match,218,F:\MediaStack\data\media\movies\Warrior (2011)\Warrior (2011) [Bluray-1080p] {imdb-tt1291584}.mp4,2232,warrior,movie,imdb://tt1291584,F:\MediaStack\data\media\movies\Warrior (2011)\Warrior (2011) [Bluray-1080p] {imdb-tt1291584}.leapfrog.json,written,Warrior
title-only movie match,244,F:\MediaStack\data\media\movies\Waterworld (1995)\Waterworld (1995) [Bluray-1080p] {imdb-tt0114898}.mp4,2899,waterworld,movie,imdb://tt0114898,F:\MediaStack\data\media\movies\Waterworld (1995)\Waterworld (1995) [Bluray-1080p] {imdb-tt0114898}.leapfrog.json,written,Waterworld
title-only movie match,160,F:\MediaStack\data\media\movies\Wayne's World (1992)\Waynes World (1992) [Bluray-1080p] {imdb-tt0105793}.mkv,2230,waynes-world,movie,imdb://tt0105793,F:\MediaStack\data\media\movies\Wayne's World (1992)\Waynes World (1992) [Bluray-1080p] {imdb-tt0105793}.leapfrog.json,written,Wayne's World
title-only movie match,238,F:\MediaStack\data\media\movies\Wayne's World 2 (1993)\Waynes World 2 (1993) [Bluray-1080p] {imdb-tt0108525}.mkv,3792,waynes-world-2,movie,imdb://tt0108525,F:\MediaStack\data\media\movies\Wayne's World 2 (1993)\Waynes World 2 (1993) [Bluray-1080p] {imdb-tt0108525}.leapfrog.json,written,Wayne's World 2
title-only movie match,239,F:\MediaStack\data\media\movies\We Were Soldiers (2002)\We Were Soldiers (2002) [Bluray-1080p] {imdb-tt0277434}.mkv,1618,we-were-soldiers,movie,imdb://tt0277434,F:\MediaStack\data\media\movies\We Were Soldiers (2002)\We Were Soldiers (2002) [Bluray-1080p] {imdb-tt0277434}.leapfrog.json,written,We Were Soldiers
title-only movie match,178,F:\MediaStack\data\media\movies\Welcome to Marwen (2018)\Welcome to Marwen (2018) [Bluray-1080p] {imdb-tt3289724}.mkv,672633,welcome-to-marwen,movie,imdb://tt3289724,F:\MediaStack\data\media\movies\Welcome to Marwen (2018)\Welcome to Marwen (2018) [Bluray-1080p] {imdb-tt3289724}.leapfrog.json,written,Welcome to Marwen
title-only movie match,128,F:\MediaStack\data\media\movies\Vanilla Sky (2001)\Vanilla Sky (2001) [Bluray-1080p Proper] {imdb-tt0259711}.mkv,1833,vanilla-sky,movie,imdb://tt0259711,F:\MediaStack\data\media\movies\Vanilla Sky (2001)\Vanilla Sky (2001) [Bluray-1080p Proper] {imdb-tt0259711}.leapfrog.json,written,Vanilla Sky
title-only movie match,199,F:\MediaStack\data\media\movies\Venom (2018)\Venom (2018) [Bluray-1080p] {imdb-tt1270797}.mp4,670817,venom,movie,imdb://tt1270797,F:\MediaStack\data\media\movies\Venom (2018)\Venom (2018) [Bluray-1080p] {imdb-tt1270797}.leapfrog.json,written,Venom
title-only movie match,166,F:\MediaStack\data\media\movies\Venom - Let There Be Carnage (2021)\Venom Let There Be Carnage (2021) [Bluray-1080p] {imdb-tt7097896}.mp4,691703,venom-let-there-be-carnage,movie,imdb://tt7097896,F:\MediaStack\data\media\movies\Venom - Let There Be Carnage (2021)\Venom Let There Be Carnage (2021) [Bluray-1080p] {imdb-tt7097896}.leapfrog.json,written,Venom: Let There Be Carnage
title-only movie match,202,F:\MediaStack\data\media\movies\Venom - The Last Dance (2024)\Venom The Last Dance (2024) [WEBDL-1080p Proper] {imdb-tt16366836}.mkv,701662,venom-the-last-dance,movie,imdb://tt16366836,F:\MediaStack\data\media\movies\Venom - The Last Dance (2024)\Venom The Last Dance (2024) [WEBDL-1080p Proper] {imdb-tt16366836}.leapfrog.json,written,Venom: The Last Dance
title-only movie match,149,F:\MediaStack\data\media\movies\Vertical Limit (2000)\Vertical Limit (2000) [Bluray-1080p] {imdb-tt0190865}.mp4,10082,vertical-limit,movie,imdb://tt0190865,F:\MediaStack\data\media\movies\Vertical Limit (2000)\Vertical Limit (2000) [Bluray-1080p] {imdb-tt0190865}.leapfrog.json,written,Vertical Limit
title-only movie match,73,F:\MediaStack\data\media\movies\Vivo (2021)\Vivo (2021) [WEBRip-1080p] {imdb-tt6338498}.mp4,684259,vivo,movie,imdb://tt6338498,F:\MediaStack\data\media\movies\Vivo (2021)\Vivo (2021) [WEBRip-1080p] {imdb-tt6338498}.leapfrog.json,written,Vivo
title-only movie match,123,F:\MediaStack\data\media\movies\Unbroken (2014)\Unbroken (2014) [Bluray-1080p] {imdb-tt1809398}.mp4,1688,unbroken,movie,imdb://tt1809398,F:\MediaStack\data\media\movies\Unbroken (2014)\Unbroken (2014) [Bluray-1080p] {imdb-tt1809398}.leapfrog.json,written,Unbroken
title-only movie match,194,F:\MediaStack\data\media\movies\Uncharted (2022)\Uncharted (2022) [Bluray-1080p] {imdb-tt1464335}.mkv,689402,uncharted,movie,imdb://tt1464335,F:\MediaStack\data\media\movies\Uncharted (2022)\Uncharted (2022) [Bluray-1080p] {imdb-tt1464335}.leapfrog.json,written,Uncharted
title-only movie match,225,F:\MediaStack\data\media\movies\Uncle Buck (1989)\Uncle Buck (1989) [Bluray-1080p] {imdb-tt0098554}.mkv,2730,uncle-buck,movie,imdb://tt0098554,F:\MediaStack\data\media\movies\Uncle Buck (1989)\Uncle Buck (1989) [Bluray-1080p] {imdb-tt0098554}.leapfrog.json,written,Uncle Buck
title-only movie match,151,F:\MediaStack\data\media\movies\Uncle Drew (2018)\Uncle Drew (2018) [Bluray-1080p] {imdb-tt7334528}.mp4,669784,uncle-drew,movie,imdb://tt7334528,F:\MediaStack\data\media\movies\Uncle Drew (2018)\Uncle Drew (2018) [Bluray-1080p] {imdb-tt7334528}.leapfrog.json,written,Uncle Drew
title-only movie match,176,F:\MediaStack\data\media\movies\United 93 (2006)\United 93 (2006) [Bluray-1080p] {imdb-tt0475276}.mkv,2993,united-93,movie,imdb://tt0475276,F:\MediaStack\data\media\movies\United 93 (2006)\United 93 (2006) [Bluray-1080p] {imdb-tt0475276}.leapfrog.json,written,United 93
title-only movie match,121,F:\MediaStack\data\media\movies\Unstoppable (2010)\Unstoppable (2010) [Bluray-1080p] {imdb-tt0477080}.mkv,700376,unstoppable-c1739,movie,imdb://tt0477080,F:\MediaStack\data\media\movies\Unstoppable (2010)\Unstoppable (2010) [Bluray-1080p] {imdb-tt0477080}.leapfrog.json,written,Unstoppable
title-only movie match,145,F:\MediaStack\data\media\movies\The Untouchables (1987)\The Untouchables (1987) [Bluray-1080p] {imdb-tt0094226}.mkv,1047,the-untouchables,movie,imdb://tt0094226,F:\MediaStack\data\media\movies\The Untouchables (1987)\The Untouchables (1987) [Bluray-1080p] {imdb-tt0094226}.leapfrog.json,written,The Untouchables
title-only movie match,156,F:\MediaStack\data\media\movies\The Trial of the Chicago 7 (2020)\The Trial of the Chicago 7 (2020) [WEBDL-1080p] {imdb-tt1070874}.mkv,681451,the-trial-of-the-chicago-7,movie,imdb://tt1070874,F:\MediaStack\data\media\movies\The Trial of the Chicago 7 (2020)\The Trial of the Chicago 7 (2020) [WEBDL-1080p] {imdb-tt1070874}.leapfrog.json,written,The Trial of the Chicago 7
title-only movie match,151,F:\MediaStack\data\media\movies\Trolls (2016)\Trolls (2016) [Bluray-1080p Proper] {imdb-tt1679335}.mp4,80414,trolls,movie,imdb://tt1679335,F:\MediaStack\data\media\movies\Trolls (2016)\Trolls (2016) [Bluray-1080p Proper] {imdb-tt1679335}.leapfrog.json,written,Trolls
title-only movie match,532,F:\MediaStack\data\media\movies\Tropic Thunder (2008)\Tropic Thunder (2008) [Bluray-1080p] {imdb-tt0942385}.mp4,1865,tropic-thunder,movie,imdb://tt0942385,F:\MediaStack\data\media\movies\Tropic Thunder (2008)\Tropic Thunder (2008) [Bluray-1080p] {imdb-tt0942385}.leapfrog.json,written,Tropic Thunder
title-only movie match,88,F:\MediaStack\data\media\movies\The Truman Show (1998)\The Truman Show (1998) [Bluray-1080p] {imdb-tt0120382}.mp4,2213,the-truman-show,movie,imdb://tt0120382,F:\MediaStack\data\media\movies\The Truman Show (1998)\The Truman Show (1998) [Bluray-1080p] {imdb-tt0120382}.leapfrog.json,written,The Truman Show
title-only movie match,79,F:\MediaStack\data\media\movies\Twilight (1998)\Twilight (1998) [Bluray-1080p] {imdb-tt0119594}.mkv,1545,twilight,movie,imdb://tt0119594,F:\MediaStack\data\media\movies\Twilight (1998)\Twilight (1998) [Bluray-1080p] {imdb-tt0119594}.leapfrog.json,written,Twilight
title-only movie match,79,F:\MediaStack\data\media\movies\Twilight (2008)\Twilight (2008) [Bluray-1080p] {imdb-tt1099212}.mkv,1545,twilight,movie,imdb://tt1099212,F:\MediaStack\data\media\movies\Twilight (2008)\Twilight (2008) [Bluray-1080p] {imdb-tt1099212}.leapfrog.json,written,Twilight
title-only movie match,123,F:\MediaStack\data\media\movies\The Twilight Saga - Breaking Dawn - Part 1 (2011)\The Twilight Saga Breaking Dawn Part 1 (2011) [Bluray-1080p] {imdb-tt1324999}.mkv,1539,the-twilight-saga-breaking-dawn-part-1,movie,imdb://tt1324999,F:\MediaStack\data\media\movies\The Twilight Saga - Breaking Dawn - Part 1 (2011)\The Twilight Saga Breaking Dawn Part 1 (2011) [Bluray-1080p] {imdb-tt1324999}.leapfrog.json,written,The Twilight Saga: Breaking Dawn - Part 1
title-only movie match,109,F:\MediaStack\data\media\movies\The Twilight Saga - Eclipse (2010)\The Twilight Saga Eclipse (2010) [Bluray-1080p] {imdb-tt1325004}.mkv,1549,the-twilight-saga-eclipse,movie,imdb://tt1325004,F:\MediaStack\data\media\movies\The Twilight Saga - Eclipse (2010)\The Twilight Saga Eclipse (2010) [Bluray-1080p] {imdb-tt1325004}.leapfrog.json,written,The Twilight Saga: Eclipse
title-only movie match,78,F:\MediaStack\data\media\movies\The Twilight Saga - New Moon (2009)\The Twilight Saga New Moon (2009) [Bluray-1080p] {imdb-tt1259571}.mkv,1546,the-twilight-saga-new-moon,movie,imdb://tt1259571,F:\MediaStack\data\media\movies\The Twilight Saga - New Moon (2009)\The Twilight Saga New Moon (2009) [Bluray-1080p] {imdb-tt1259571}.leapfrog.json,written,The Twilight Saga: New Moon
title-only movie match,216,F:\MediaStack\data\media\movies\Top Gun (1986)\Top Gun (1986) [Bluray-1080p Proper] {imdb-tt0092099}.mp4,1326,top-gun,movie,imdb://tt0092099,F:\MediaStack\data\media\movies\Top Gun (1986)\Top Gun (1986) [Bluray-1080p Proper] {imdb-tt0092099}.leapfrog.json,written,Top Gun
title-only movie match,118,F:\MediaStack\data\media\movies\Top Gun - Maverick (2022)\Top Gun Maverick (2022) [Bluray-1080p] {imdb-tt1745960}.mp4,680774,top-gun-maverick,movie,imdb://tt1745960,F:\MediaStack\data\media\movies\Top Gun - Maverick (2022)\Top Gun Maverick (2022) [Bluray-1080p] {imdb-tt1745960}.leapfrog.json,written,Top Gun: Maverick
title-only movie match,108,F:\MediaStack\data\media\movies\The Tourist (2010)\The Tourist (2010) [Bluray-1080p] {imdb-tt1243957}.mkv,1142,the-tourist,movie,imdb://tt1243957,F:\MediaStack\data\media\movies\The Tourist (2010)\The Tourist (2010) [Bluray-1080p] {imdb-tt1243957}.leapfrog.json,written,The Tourist
title-only movie match,193,F:\MediaStack\data\media\movies\Tower Heist (2011)\Tower Heist (2011) [WEBDL-1080p] {imdb-tt0471042}.mkv,1989,tower-heist,movie,imdb://tt0471042,F:\MediaStack\data\media\movies\Tower Heist (2011)\Tower Heist (2011) [WEBDL-1080p] {imdb-tt0471042}.leapfrog.json,written,Tower Heist
title-only movie match,212,F:\MediaStack\data\media\movies\Transformers (2007)\Transformers (2007) [Bluray-1080p] {imdb-tt0418279}.mp4,2003,transformers,movie,imdb://tt0418279,F:\MediaStack\data\media\movies\Transformers (2007)\Transformers (2007) [Bluray-1080p] {imdb-tt0418279}.leapfrog.json,written,Transformers
title-only movie match,131,F:\MediaStack\data\media\movies\Transformers One (2024)\Transformers One (2024) [Bluray-1080p Proper] {imdb-tt8864596}.mkv,699800,transformers-one,movie,imdb://tt8864596,F:\MediaStack\data\media\movies\Transformers One (2024)\Transformers One (2024) [Bluray-1080p Proper] {imdb-tt8864596}.leapfrog.json,written,Transformers One
title-only movie match,225,F:\MediaStack\data\media\movies\Transformers - Age of Extinction (2014)\Transformers Age of Extinction (2014) [WEBDL-1080p] {imdb-tt2109248}.mkv,1537,transformers-age-of-extinction,movie,imdb://tt2109248,F:\MediaStack\data\media\movies\Transformers - Age of Extinction (2014)\Transformers Age of Extinction (2014) [WEBDL-1080p] {imdb-tt2109248}.leapfrog.json,written,Transformers: Age of Extinction
title-only movie match,264,F:\MediaStack\data\media\movies\Transformers - Dark of the Moon (2011)\Transformers Dark of the Moon (2011) [Bluray-1080p] {imdb-tt1399103}.mp4,1491,transformers-dark-of-the-moon,movie,imdb://tt1399103,F:\MediaStack\data\media\movies\Transformers - Dark of the Moon (2011)\Transformers Dark of the Moon (2011) [Bluray-1080p] {imdb-tt1399103}.leapfrog.json,written,Transformers: Dark of the Moon
title-only movie match,176,F:\MediaStack\data\media\movies\Transformers - Revenge of the Fallen (2009)\Transformers Revenge of the Fallen (2009) [Bluray-1080p] {imdb-tt1055369}.mp4,1267,transformers-revenge-of-the-fallen,movie,imdb://tt1055369,F:\MediaStack\data\media\movies\Transformers - Revenge of the Fallen (2009)\Transformers Revenge of the Fallen (2009) [Bluray-1080p] {imdb-tt1055369}.leapfrog.json,written,Transformers: Revenge of the Fallen
title-only movie match,160,F:\MediaStack\data\media\movies\Transformers - Rise of the Beasts (2023)\Transformers Rise of the Beasts (2023) [Bluray-1080p] {imdb-tt5090568}.mp4,694727,transformers-rise-of-the-beasts,movie,imdb://tt5090568,F:\MediaStack\data\media\movies\Transformers - Rise of the Beasts (2023)\Transformers Rise of the Beasts (2023) [Bluray-1080p] {imdb-tt5090568}.leapfrog.json,written,Transformers: Rise of the Beasts
title-only movie match,230,F:\MediaStack\data\media\movies\Transformers - The Last Knight (2017)\Transformers The Last Knight (2017) [Bluray-1080p Proper] {imdb-tt3371366}.mkv,174690,transformers-the-last-knight,movie,imdb://tt3371366,F:\MediaStack\data\media\movies\Transformers - The Last Knight (2017)\Transformers The Last Knight (2017) [Bluray-1080p Proper] {imdb-tt3371366}.leapfrog.json,written,Transformers: The Last Knight
title-only movie match,222,F:\MediaStack\data\media\movies\The Transporter Refueled (2015)\The Transporter Refueled (2015) [Bluray-1080p] {imdb-tt2938956}.mkv,2406,the-transporter-refueled,movie,imdb://tt2938956,F:\MediaStack\data\media\movies\The Transporter Refueled (2015)\The Transporter Refueled (2015) [Bluray-1080p] {imdb-tt2938956}.leapfrog.json,written,The Transporter Refueled
title-only movie match,194,F:\MediaStack\data\media\movies\Timeline (2003)\Timeline (2003) [Bluray-1080p Proper] {imdb-tt0300556}.mp4,3737,timeline,movie,imdb://tt0300556,F:\MediaStack\data\media\movies\Timeline (2003)\Timeline (2003) [Bluray-1080p Proper] {imdb-tt0300556}.leapfrog.json,written,Timeline
title-only movie match,109,F:\MediaStack\data\media\movies\Tinker Tailor Soldier Spy (2011)\Tinker Tailor Soldier Spy (2011) [Bluray-1080p] {imdb-tt1340800}.mkv,1396,tinker-tailor-soldier-spy,movie,imdb://tt1340800,F:\MediaStack\data\media\movies\Tinker Tailor Soldier Spy (2011)\Tinker Tailor Soldier Spy (2011) [Bluray-1080p] {imdb-tt1340800}.leapfrog.json,written,Tinker Tailor Soldier Spy
title-only movie match,52,F:\MediaStack\data\media\movies\To Kill a Mockingbird (1962)\To Kill a Mockingbird (1962) [Bluray-1080p] {imdb-tt0056592}.mkv,3111,to-kill-a-mockingbird-1962,movie,imdb://tt0056592,F:\MediaStack\data\media\movies\To Kill a Mockingbird (1962)\To Kill a Mockingbird (1962) [Bluray-1080p] {imdb-tt0056592}.leapfrog.json,written,To Kill a Mockingbird
title-only movie match,213,F:\MediaStack\data\media\movies\Tommy Boy (1995)\Tommy Boy (1995) [Bluray-1080p] {imdb-tt0114694}.mkv,2481,tommy-boy,movie,imdb://tt0114694,F:\MediaStack\data\media\movies\Tommy Boy (1995)\Tommy Boy (1995) [Bluray-1080p] {imdb-tt0114694}.leapfrog.json,written,Tommy Boy
title-only movie match,242,F:\MediaStack\data\media\movies\Tomorrow Never Dies (1997)\Tomorrow Never Dies (1997) [Bluray-1080p] {imdb-tt0120347}.mp4,3328,tomorrow-never-dies,movie,imdb://tt0120347,F:\MediaStack\data\media\movies\Tomorrow Never Dies (1997)\Tomorrow Never Dies (1997) [Bluray-1080p] {imdb-tt0120347}.leapfrog.json,written,Tomorrow Never Dies
title-only movie match,96,F:\MediaStack\data\media\movies\The Terminal (2004)\The Terminal (2004) [Bluray-1080p] {imdb-tt0362227}.mkv,2141,the-terminal,movie,imdb://tt0362227,F:\MediaStack\data\media\movies\The Terminal (2004)\The Terminal (2004) [Bluray-1080p] {imdb-tt0362227}.leapfrog.json,written,The Terminal
title-only movie match,155,F:\MediaStack\data\media\movies\The Terminator (1984)\The Terminator (1984) [Bluray-1080p] {imdb-tt0088247}.mkv,1397,the-terminator,movie,imdb://tt0088247,F:\MediaStack\data\media\movies\The Terminator (1984)\The Terminator (1984) [Bluray-1080p] {imdb-tt0088247}.leapfrog.json,written,The Terminator
title-only movie match,149,F:\MediaStack\data\media\movies\Terminator Genisys (2015)\Terminator Genisys (2015) [Bluray-1080p] {imdb-tt1340138}.mp4,2325,terminator-genisys,movie,imdb://tt1340138,F:\MediaStack\data\media\movies\Terminator Genisys (2015)\Terminator Genisys (2015) [Bluray-1080p] {imdb-tt1340138}.leapfrog.json,written,Terminator Genisys
