plex_guid,file_path,media_type,title,status,detail,matched_media_id,matched_slug,sidecar_path,event_count
imdb://tt0088763,F:\MediaStack\data\media\movies\Back to the Future (1985)\Back to the Future (1985) [Bluray-1080p] {imdb-tt0088763}.mp4,movie,Back to the Future,written,title-only movie match,1564,back-to-the-future,F:\MediaStack\data\media\movies\Back to the Future (1985)\Back to the Future (1985) [Bluray-1080p] {imdb-tt0088763}.leapfrog.json,219
imdb://tt0443295,"F:\MediaStack\data\media\movies\Yours, Mine & Ours (2005)\Yours Mine and Ours (2005) [WEBDL-1080p] {imdb-tt0443295}.mkv",movie,"Yours, Mine & Ours",written,title-only movie match,3649,yours-mine-ours,"F:\MediaStack\data\media\movies\Yours, Mine & Ours (2005)\Yours Mine and Ours (2005) [WEBDL-1080p] {imdb-tt0443295}.leapfrog.json",181
imdb://tt0406375,F:\MediaStack\data\media\movies\Zathura - A Space Adventure (2005)\Zathura A Space Adventure (2005) [Bluray-1080p] {imdb-tt0406375}.mkv,movie,Zathura: A Space Adventure,written,title-only movie match,3276,zathura-a-space-adventure,F:\MediaStack\data\media\movies\Zathura - A Space Adventure (2005)\Zathura A Space Adventure (2005) [Bluray-1080p] {imdb-tt0406375}.leapfrog.json,127
imdb://tt1790885,F:\MediaStack\data\media\movies\Zero Dark Thirty (2012)\Zero Dark Thirty (2012) [Bluray-1080p Proper] {imdb-tt1790885}.mkv,movie,Zero Dark Thirty,written,title-only movie match,1523,zero-dark-thirty,F:\MediaStack\data\media\movies\Zero Dark Thirty (2012)\Zero Dark Thirty (2012) [Bluray-1080p Proper] {imdb-tt1790885}.leapfrog.json,134
imdb://tt1222817,F:\MediaStack\data\media\movies\Zookeeper (2011)\Zookeeper (2011) [Bluray-1080p] {imdb-tt1222817}.mkv,movie,Zookeeper,written,title-only movie match,1368,zookeeper,F:\MediaStack\data\media\movies\Zookeeper (2011)\Zookeeper (2011) [Bluray-1080p] {imdb-tt1222817}.leapfrog.json,146
imdb://tt1730768,F:\MediaStack\data\media\movies\The Zookeeper's Wife (2017)\The Zookeepers Wife (2017) [Bluray-1080p] {imdb-tt1730768}.mkv,movie,The Zookeeper's Wife,written,title-only movie match,148998,the-zookeepers-wife,F:\MediaStack\data\media\movies\The Zookeeper's Wife (2017)\The Zookeepers Wife (2017) [Bluray-1080p] {imdb-tt1730768}.leapfrog.json,78
imdb://tt0196229,F:\MediaStack\data\media\movies\Zoolander (2001)\Zoolander (2001) [Bluray-1080p] {imdb-tt0196229}.mp4,movie,Zoolander,written,title-only movie match,1232,zoolander,F:\MediaStack\data\media\movies\Zoolander (2001)\Zoolander (2001) [Bluray-1080p] {imdb-tt0196229}.leapfrog.json,151
imdb://tt1608290,F:\MediaStack\data\media\movies\Zoolander 2 (2016)\Zoolander 2 (2016) [Bluray-1080p] {imdb-tt1608290}.mkv,movie,Zoolander 2,written,title-only movie match,3076,zoolander-no-2-the-magnum-edition,F:\MediaStack\data\media\movies\Zoolander 2 (2016)\Zoolander 2 (2016) [Bluray-1080p] {imdb-tt1608290}.leapfrog.json,190
imdb://tt2543472,F:\MediaStack\data\media\movies\Wonder (2017)\Wonder (2017) [Bluray-720p] {imdb-tt2543472}.mkv,movie,Wonder,written,title-only movie match,212002,wonder,F:\MediaStack\data\media\movies\Wonder (2017)\Wonder (2017) [Bluray-720p] {imdb-tt2543472}.leapfrog.json,90
imdb://tt0143145,F:\MediaStack\data\media\movies\The World Is Not Enough (1999)\The World Is Not Enough (1999) [WEBDL-1080p] {imdb-tt0143145}.mkv,movie,The World Is Not Enough,written,title-only movie match,660406,the-world-is-not-enough,F:\MediaStack\data\media\movies\The World Is Not Enough (1999)\The World Is Not Enough (1999) [WEBDL-1080p] {imdb-tt0143145}.leapfrog.json,256
imdb://tt0816711,F:\MediaStack\data\media\movies\World War Z (2013)\World War Z (2013) [Bluray-1080p] {imdb-tt0816711}.mkv,movie,World War Z,written,title-only movie match,1008,world-war-z,F:\MediaStack\data\media\movies\World War Z (2013)\World War Z (2013) [Bluray-1080p] {imdb-tt0816711}.leapfrog.json,157
imdb://tt11083552,F:\MediaStack\data\media\movies\Wrath of Man (2021)\Wrath of Man (2021) [Bluray-1080p] {imdb-tt11083552}.mkv,movie,Wrath of Man,written,title-only movie match,691186,wrath-of-man,F:\MediaStack\data\media\movies\Wrath of Man (2021)\Wrath of Man (2021) [Bluray-1080p] {imdb-tt11083552}.leapfrog.json,365
imdb://tt0295701,F:\MediaStack\data\media\movies\xXx (2002)\xXx (2002) [Bluray-1080p] {imdb-tt0295701}.mkv,movie,xXx,written,title-only movie match,3776,xxx,F:\MediaStack\data\media\movies\xXx (2002)\xXx (2002) [Bluray-1080p] {imdb-tt0295701}.leapfrog.json,226
imdb://tt1293847,F:\MediaStack\data\media\movies\xXx - Return of Xander Cage (2017)\xXx Return of Xander Cage (2017) [Bluray-1080p] {imdb-tt1293847}.mkv,movie,xXx: Return of Xander Cage,written,title-only movie match,33515,xxx-return-of-xander-cage,F:\MediaStack\data\media\movies\xXx - Return of Xander Cage (2017)\xXx Return of Xander Cage (2017) [Bluray-1080p] {imdb-tt1293847}.leapfrog.json,347
imdb://tt8079248,F:\MediaStack\data\media\movies\Yesterday (2019)\Yesterday (2019) [Bluray-1080p] {imdb-tt8079248}.mkv,movie,Yesterday,written,title-only movie match,674723,yesterday,F:\MediaStack\data\media\movies\Yesterday (2019)\Yesterday (2019) [Bluray-1080p] {imdb-tt8079248}.leapfrog.json,132
imdb://tt19847976,F:\MediaStack\data\media\movies\Wicked - For Good (2025)\Wicked For Good (2025) [Bluray-1080p] {imdb-tt19847976}.mp4,movie,Wicked: For Good,written,title-only movie match,703970,wicked-for-good,F:\MediaStack\data\media\movies\Wicked - For Good (2025)\Wicked For Good (2025) [Bluray-1080p] {imdb-tt19847976}.leapfrog.json,106
imdb://tt29623480,F:\MediaStack\data\media\movies\The Wild Robot (2024)\The Wild Robot (2024) [Bluray-1080p] {imdb-tt29623480}.mkv,movie,The Wild Robot,written,title-only movie match,700464,the-wild-robot,F:\MediaStack\data\media\movies\The Wild Robot (2024)\The Wild Robot (2024) [Bluray-1080p] {imdb-tt29623480}.leapfrog.json,141
imdb://tt5562070,F:\MediaStack\data\media\movies\Wish Dragon (2021)\Wish Dragon (2021) [WEBDL-1080p] {imdb-tt5562070}.mkv,movie,Wish Dragon,written,title-only movie match,684067,wish-dragon,F:\MediaStack\data\media\movies\Wish Dragon (2021)\Wish Dragon (2021) [WEBDL-1080p] {imdb-tt5562070}.leapfrog.json,124
imdb://tt0090329,F:\MediaStack\data\media\movies\Witness (1985)\Witness (1985) [Bluray-1080p] {imdb-tt0090329}.mkv,movie,Witness,written,title-only movie match,2652,witness,F:\MediaStack\data\media\movies\Witness (1985)\Witness (1985) [Bluray-1080p] {imdb-tt0090329}.leapfrog.json,88
imdb://tt0207201,F:\MediaStack\data\media\movies\What Women Want (2000)\What Women Want (2000) [Bluray-1080p] {imdb-tt0207201}.mkv,movie,What Women Want,written,title-only movie match,3386,what-women-want,F:\MediaStack\data\media\movies\What Women Want (2000)\What Women Want (2000) [Bluray-1080p] {imdb-tt0207201}.leapfrog.json,235
imdb://tt0108550,F:\MediaStack\data\media\movies\What's Eating Gilbert Grape (1993)\Whats Eating Gilbert Grape (1993) [Bluray-1080p] {imdb-tt0108550}.mkv,movie,What's Eating Gilbert Grape,written,title-only movie match,3148,whats-eating-gilbert-grape,F:\MediaStack\data\media\movies\What's Eating Gilbert Grape (1993)\Whats Eating Gilbert Grape (1993) [Bluray-1080p] {imdb-tt0108550}.leapfrog.json,91
imdb://tt0080130,F:\MediaStack\data\media\movies\When a Stranger Calls (1979)\When a Stranger Calls (1979) [Bluray-1080p] {imdb-tt0080130}.mp4,movie,When a Stranger Calls,written,title-only movie match,3499,when-a-stranger-calls-2006,F:\MediaStack\data\media\movies\When a Stranger Calls (1979)\When a Stranger Calls (1979) [Bluray-1080p] {imdb-tt0080130}.leapfrog.json,86
imdb://tt0455857,F:\MediaStack\data\media\movies\When a Stranger Calls (2006)\When a Stranger Calls (2006) [Bluray-720p] {imdb-tt0455857}.mkv,movie,When a Stranger Calls,written,title-only movie match,3499,when-a-stranger-calls-2006,F:\MediaStack\data\media\movies\When a Stranger Calls (2006)\When a Stranger Calls (2006) [Bluray-720p] {imdb-tt0455857}.leapfrog.json,86
imdb://tt9411972,F:\MediaStack\data\media\movies\Where the Crawdads Sing (2022)\Where the Crawdads Sing (2022) [Bluray-1080p] {imdb-tt9411972}.mp4,movie,Where the Crawdads Sing,written,title-only movie match,691773,where-the-crawdads-sing,F:\MediaStack\data\media\movies\Where the Crawdads Sing (2022)\Where the Crawdads Sing (2022) [Bluray-1080p] {imdb-tt9411972}.leapfrog.json,87
imdb://tt3553442,F:\MediaStack\data\media\movies\Whiskey Tango Foxtrot (2016)\Whiskey Tango Foxtrot (2016) [Bluray-1080p] {imdb-tt3553442}.mkv,movie,Whiskey Tango Foxtrot,written,title-only movie match,3300,whiskey-tango-foxtrot,F:\MediaStack\data\media\movies\Whiskey Tango Foxtrot (2016)\Whiskey Tango Foxtrot (2016) [Bluray-1080p] {imdb-tt3553442}.leapfrog.json,337
imdb://tt2334879,F:\MediaStack\data\media\movies\White House Down (2013)\White House Down (2013) [Bluray-1080p] {imdb-tt2334879}.mp4,movie,White House Down,written,title-only movie match,1480,white-house-down,F:\MediaStack\data\media\movies\White House Down (2013)\White House Down (2013) [Bluray-1080p] {imdb-tt2334879}.leapfrog.json,166
imdb://tt0375210,F:\MediaStack\data\media\movies\White Noise (2005)\White Noise (2005) [Bluray-1080p] {imdb-tt0375210}.mp4,movie,White Noise,written,title-only movie match,692738,white-noise-d70c7,F:\MediaStack\data\media\movies\White Noise (2005)\White Noise (2005) [Bluray-1080p] {imdb-tt0375210}.leapfrog.json,93
imdb://tt1262426,F:\MediaStack\data\media\movies\Wicked (2024)\Wicked (2024) [Bluray-1080p] {imdb-tt1262426}.mkv,movie,Wicked,written,title-only movie match,700214,wicked-c5192,F:\MediaStack\data\media\movies\Wicked (2024)\Wicked (2024) [Bluray-1080p] {imdb-tt1262426}.leapfrog.json,104
imdb://tt1291584,F:\MediaStack\data\media\movies\Warrior (2011)\Warrior (2011) [Bluray-1080p] {imdb-tt1291584}.mp4,movie,Warrior,written,title-only movie match,2232,warrior,F:\MediaStack\data\media\movies\Warrior (2011)\Warrior (2011) [Bluray-1080p] {imdb-tt1291584}.leapfrog.json,218
imdb://tt0114898,F:\MediaStack\data\media\movies\Waterworld (1995)\Waterworld (1995) [Bluray-1080p] {imdb-tt0114898}.mp4,movie,Waterworld,written,title-only movie match,2899,waterworld,F:\MediaStack\data\media\movies\Waterworld (1995)\Waterworld (1995) [Bluray-1080p] {imdb-tt0114898}.leapfrog.json,244
imdb://tt0105793,F:\MediaStack\data\media\movies\Wayne's World (1992)\Waynes World (1992) [Bluray-1080p] {imdb-tt0105793}.mkv,movie,Wayne's World,written,title-only movie match,2230,waynes-world,F:\MediaStack\data\media\movies\Wayne's World (1992)\Waynes World (1992) [Bluray-1080p] {imdb-tt0105793}.leapfrog.json,160
imdb://tt0108525,F:\MediaStack\data\media\movies\Wayne's World 2 (1993)\Waynes World 2 (1993) [Bluray-1080p] {imdb-tt0108525}.mkv,movie,Wayne's World 2,written,title-only movie match,3792,waynes-world-2,F:\MediaStack\data\media\movies\Wayne's World 2 (1993)\Waynes World 2 (1993) [Bluray-1080p] {imdb-tt0108525}.leapfrog.json,238
imdb://tt0277434,F:\MediaStack\data\media\movies\We Were Soldiers (2002)\We Were Soldiers (2002) [Bluray-1080p] {imdb-tt0277434}.mkv,movie,We Were Soldiers,written,title-only movie match,1618,we-were-soldiers,F:\MediaStack\data\media\movies\We Were Soldiers (2002)\We Were Soldiers (2002) [Bluray-1080p] {imdb-tt0277434}.leapfrog.json,239
imdb://tt3289724,F:\MediaStack\data\media\movies\Welcome to Marwen (2018)\Welcome to Marwen (2018) [Bluray-1080p] {imdb-tt3289724}.mkv,movie,Welcome to Marwen,written,title-only movie match,672633,welcome-to-marwen,F:\MediaStack\data\media\movies\Welcome to Marwen (2018)\Welcome to Marwen (2018) [Bluray-1080p] {imdb-tt3289724}.leapfrog.json,178
imdb://tt0259711,F:\MediaStack\data\media\movies\Vanilla Sky (2001)\Vanilla Sky (2001) [Bluray-1080p Proper] {imdb-tt0259711}.mkv,movie,Vanilla Sky,written,title-only movie match,1833,vanilla-sky,F:\MediaStack\data\media\movies\Vanilla Sky (2001)\Vanilla Sky (2001) [Bluray-1080p Proper] {imdb-tt0259711}.leapfrog.json,128
imdb://tt1270797,F:\MediaStack\data\media\movies\Venom (2018)\Venom (2018) [Bluray-1080p] {imdb-tt1270797}.mp4,movie,Venom,written,title-only movie match,670817,venom,F:\MediaStack\data\media\movies\Venom (2018)\Venom (2018) [Bluray-1080p] {imdb-tt1270797}.leapfrog.json,199
imdb://tt7097896,F:\MediaStack\data\media\movies\Venom - Let There Be Carnage (2021)\Venom Let There Be Carnage (2021) [Bluray-1080p] {imdb-tt7097896}.mp4,movie,Venom: Let There Be Carnage,written,title-only movie match,691703,venom-let-there-be-carnage,F:\MediaStack\data\media\movies\Venom - Let There Be Carnage (2021)\Venom Let There Be Carnage (2021) [Bluray-1080p] {imdb-tt7097896}.leapfrog.json,166
imdb://tt16366836,F:\MediaStack\data\media\movies\Venom - The Last Dance (2024)\Venom The Last Dance (2024) [WEBDL-1080p Proper] {imdb-tt16366836}.mkv,movie,Venom: The Last Dance,written,title-only movie match,701662,venom-the-last-dance,F:\MediaStack\data\media\movies\Venom - The Last Dance (2024)\Venom The Last Dance (2024) [WEBDL-1080p Proper] {imdb-tt16366836}.leapfrog.json,202
imdb://tt0190865,F:\MediaStack\data\media\movies\Vertical Limit (2000)\Vertical Limit (2000) [Bluray-1080p] {imdb-tt0190865}.mp4,movie,Vertical Limit,written,title-only movie match,10082,vertical-limit,F:\MediaStack\data\media\movies\Vertical Limit (2000)\Vertical Limit (2000) [Bluray-1080p] {imdb-tt0190865}.leapfrog.json,149
imdb://tt6338498,F:\MediaStack\data\media\movies\Vivo (2021)\Vivo (2021) [WEBRip-1080p] {imdb-tt6338498}.mp4,movie,Vivo,written,title-only movie match,684259,vivo,F:\MediaStack\data\media\movies\Vivo (2021)\Vivo (2021) [WEBRip-1080p] {imdb-tt6338498}.leapfrog.json,73
imdb://tt1809398,F:\MediaStack\data\media\movies\Unbroken (2014)\Unbroken (2014) [Bluray-1080p] {imdb-tt1809398}.mp4,movie,Unbroken,written,title-only movie match,1688,unbroken,F:\MediaStack\data\media\movies\Unbroken (2014)\Unbroken (2014) [Bluray-1080p] {imdb-tt1809398}.leapfrog.json,123
imdb://tt1464335,F:\MediaStack\data\media\movies\Uncharted (2022)\Uncharted (2022) [Bluray-1080p] {imdb-tt1464335}.mkv,movie,Uncharted,written,title-only movie match,689402,uncharted,F:\MediaStack\data\media\movies\Uncharted (2022)\Uncharted (2022) [Bluray-1080p] {imdb-tt1464335}.leapfrog.json,194
imdb://tt0098554,F:\MediaStack\data\media\movies\Uncle Buck (1989)\Uncle Buck (1989) [Bluray-1080p] {imdb-tt0098554}.mkv,movie,Uncle Buck,written,title-only movie match,2730,uncle-buck,F:\MediaStack\data\media\movies\Uncle Buck (1989)\Uncle Buck (1989) [Bluray-1080p] {imdb-tt0098554}.leapfrog.json,225
imdb://tt7334528,F:\MediaStack\data\media\movies\Uncle Drew (2018)\Uncle Drew (2018) [Bluray-1080p] {imdb-tt7334528}.mp4,movie,Uncle Drew,written,title-only movie match,669784,uncle-drew,F:\MediaStack\data\media\movies\Uncle Drew (2018)\Uncle Drew (2018) [Bluray-1080p] {imdb-tt7334528}.leapfrog.json,151
imdb://tt0475276,F:\MediaStack\data\media\movies\United 93 (2006)\United 93 (2006) [Bluray-1080p] {imdb-tt0475276}.mkv,movie,United 93,written,title-only movie match,2993,united-93,F:\MediaStack\data\media\movies\United 93 (2006)\United 93 (2006) [Bluray-1080p] {imdb-tt0475276}.leapfrog.json,176
imdb://tt0477080,F:\MediaStack\data\media\movies\Unstoppable (2010)\Unstoppable (2010) [Bluray-1080p] {imdb-tt0477080}.mkv,movie,Unstoppable,written,title-only movie match,700376,unstoppable-c1739,F:\MediaStack\data\media\movies\Unstoppable (2010)\Unstoppable (2010) [Bluray-1080p] {imdb-tt0477080}.leapfrog.json,121
imdb://tt0094226,F:\MediaStack\data\media\movies\The Untouchables (1987)\The Untouchables (1987) [Bluray-1080p] {imdb-tt0094226}.mkv,movie,The Untouchables,written,title-only movie match,1047,the-untouchables,F:\MediaStack\data\media\movies\The Untouchables (1987)\The Untouchables (1987) [Bluray-1080p] {imdb-tt0094226}.leapfrog.json,145
imdb://tt1070874,F:\MediaStack\data\media\movies\The Trial of the Chicago 7 (2020)\The Trial of the Chicago 7 (2020) [WEBDL-1080p] {imdb-tt1070874}.mkv,movie,The Trial of the Chicago 7,written,title-only movie match,681451,the-trial-of-the-chicago-7,F:\MediaStack\data\media\movies\The Trial of the Chicago 7 (2020)\The Trial of the Chicago 7 (2020) [WEBDL-1080p] {imdb-tt1070874}.leapfrog.json,156
imdb://tt1679335,F:\MediaStack\data\media\movies\Trolls (2016)\Trolls (2016) [Bluray-1080p Proper] {imdb-tt1679335}.mp4,movie,Trolls,written,title-only movie match,80414,trolls,F:\MediaStack\data\media\movies\Trolls (2016)\Trolls (2016) [Bluray-1080p Proper] {imdb-tt1679335}.leapfrog.json,151
imdb://tt0942385,F:\MediaStack\data\media\movies\Tropic Thunder (2008)\Tropic Thunder (2008) [Bluray-1080p] {imdb-tt0942385}.mp4,movie,Tropic Thunder,written,title-only movie match,1865,tropic-thunder,F:\MediaStack\data\media\movies\Tropic Thunder (2008)\Tropic Thunder (2008) [Bluray-1080p] {imdb-tt0942385}.leapfrog.json,532
imdb://tt0120382,F:\MediaStack\data\media\movies\The Truman Show (1998)\The Truman Show (1998) [Bluray-1080p] {imdb-tt0120382}.mp4,movie,The Truman Show,written,title-only movie match,2213,the-truman-show,F:\MediaStack\data\media\movies\The Truman Show (1998)\The Truman Show (1998) [Bluray-1080p] {imdb-tt0120382}.leapfrog.json,88
imdb://tt0119594,F:\MediaStack\data\media\movies\Twilight (1998)\Twilight (1998) [Bluray-1080p] {imdb-tt0119594}.mkv,movie,Twilight,written,title-only movie match,1545,twilight,F:\MediaStack\data\media\movies\Twilight (1998)\Twilight (1998) [Bluray-1080p] {imdb-tt0119594}.leapfrog.json,79
imdb://tt1099212,F:\MediaStack\data\media\movies\Twilight (2008)\Twilight (2008) [Bluray-1080p] {imdb-tt1099212}.mkv,movie,Twilight,written,title-only movie match,1545,twilight,F:\MediaStack\data\media\movies\Twilight (2008)\Twilight (2008) [Bluray-1080p] {imdb-tt1099212}.leapfrog.json,79
imdb://tt1324999,F:\MediaStack\data\media\movies\The Twilight Saga - Breaking Dawn - Part 1 (2011)\The Twilight Saga Breaking Dawn Part 1 (2011) [Bluray-1080p] {imdb-tt1324999}.mkv,movie,The Twilight Saga: Breaking Dawn - Part 1,written,title-only movie match,1539,the-twilight-saga-breaking-dawn-part-1,F:\MediaStack\data\media\movies\The Twilight Saga - Breaking Dawn - Part 1 (2011)\The Twilight Saga Breaking Dawn Part 1 (2011) [Bluray-1080p] {imdb-tt1324999}.leapfrog.json,123
imdb://tt1325004,F:\MediaStack\data\media\movies\The Twilight Saga - Eclipse (2010)\The Twilight Saga Eclipse (2010) [Bluray-1080p] {imdb-tt1325004}.mkv,movie,The Twilight Saga: Eclipse,written,title-only movie match,1549,the-twilight-saga-eclipse,F:\MediaStack\data\media\movies\The Twilight Saga - Eclipse (2010)\The Twilight Saga Eclipse (2010) [Bluray-1080p] {imdb-tt1325004}.leapfrog.json,109
imdb://tt1259571,F:\MediaStack\data\media\movies\The Twilight Saga - New Moon (2009)\The Twilight Saga New Moon (2009) [Bluray-1080p] {imdb-tt1259571}.mkv,movie,The Twilight Saga: New Moon,written,title-only movie match,1546,the-twilight-saga-new-moon,F:\MediaStack\data\media\movies\The Twilight Saga - New Moon (2009)\The Twilight Saga New Moon (2009) [Bluray-1080p] {imdb-tt1259571}.leapfrog.json,78
imdb://tt0092099,F:\MediaStack\data\media\movies\Top Gun (1986)\Top Gun (1986) [Bluray-1080p Proper] {imdb-tt0092099}.mp4,movie,Top Gun,written,title-only movie match,1326,top-gun,F:\MediaStack\data\media\movies\Top Gun (1986)\Top Gun (1986) [Bluray-1080p Proper] {imdb-tt0092099}.leapfrog.json,216
imdb://tt1745960,F:\MediaStack\data\media\movies\Top Gun - Maverick (2022)\Top Gun Maverick (2022) [Bluray-1080p] {imdb-tt1745960}.mp4,movie,Top Gun: Maverick,written,title-only movie match,680774,top-gun-maverick,F:\MediaStack\data\media\movies\Top Gun - Maverick (2022)\Top Gun Maverick (2022) [Bluray-1080p] {imdb-tt1745960}.leapfrog.json,118
imdb://tt1243957,F:\MediaStack\data\media\movies\The Tourist (2010)\The Tourist (2010) [Bluray-1080p] {imdb-tt1243957}.mkv,movie,The Tourist,written,title-only movie match,1142,the-tourist,F:\MediaStack\data\media\movies\The Tourist (2010)\The Tourist (2010) [Bluray-1080p] {imdb-tt1243957}.leapfrog.json,108
imdb://tt0471042,F:\MediaStack\data\media\movies\Tower Heist (2011)\Tower Heist (2011) [WEBDL-1080p] {imdb-tt0471042}.mkv,movie,Tower Heist,written,title-only movie match,1989,tower-heist,F:\MediaStack\data\media\movies\Tower Heist (2011)\Tower Heist (2011) [WEBDL-1080p] {imdb-tt0471042}.leapfrog.json,193
imdb://tt0418279,F:\MediaStack\data\media\movies\Transformers (2007)\Transformers (2007) [Bluray-1080p] {imdb-tt0418279}.mp4,movie,Transformers,written,title-only movie match,2003,transformers,F:\MediaStack\data\media\movies\Transformers (2007)\Transformers (2007) [Bluray-1080p] {imdb-tt0418279}.leapfrog.json,212
imdb://tt8864596,F:\MediaStack\data\media\movies\Transformers One (2024)\Transformers One (2024) [Bluray-1080p Proper] {imdb-tt8864596}.mkv,movie,Transformers One,written,title-only movie match,699800,transformers-one,F:\MediaStack\data\media\movies\Transformers One (2024)\Transformers One (2024) [Bluray-1080p Proper] {imdb-tt8864596}.leapfrog.json,131
imdb://tt2109248,F:\MediaStack\data\media\movies\Transformers - Age of Extinction (2014)\Transformers Age of Extinction (2014) [WEBDL-1080p] {imdb-tt2109248}.mkv,movie,Transformers: Age of Extinction,written,title-only movie match,1537,transformers-age-of-extinction,F:\MediaStack\data\media\movies\Transformers - Age of Extinction (2014)\Transformers Age of Extinction (2014) [WEBDL-1080p] {imdb-tt2109248}.leapfrog.json,225
imdb://tt1399103,F:\MediaStack\data\media\movies\Transformers - Dark of the Moon (2011)\Transformers Dark of the Moon (2011) [Bluray-1080p] {imdb-tt1399103}.mp4,movie,Transformers: Dark of the Moon,written,title-only movie match,1491,transformers-dark-of-the-moon,F:\MediaStack\data\media\movies\Transformers - Dark of the Moon (2011)\Transformers Dark of the Moon (2011) [Bluray-1080p] {imdb-tt1399103}.leapfrog.json,264
imdb://tt1055369,F:\MediaStack\data\media\movies\Transformers - Revenge of the Fallen (2009)\Transformers Revenge of the Fallen (2009) [Bluray-1080p] {imdb-tt1055369}.mp4,movie,Transformers: Revenge of the Fallen,written,title-only movie match,1267,transformers-revenge-of-the-fallen,F:\MediaStack\data\media\movies\Transformers - Revenge of the Fallen (2009)\Transformers Revenge of the Fallen (2009) [Bluray-1080p] {imdb-tt1055369}.leapfrog.json,176
imdb://tt5090568,F:\MediaStack\data\media\movies\Transformers - Rise of the Beasts (2023)\Transformers Rise of the Beasts (2023) [Bluray-1080p] {imdb-tt5090568}.mp4,movie,Transformers: Rise of the Beasts,written,title-only movie match,694727,transformers-rise-of-the-beasts,F:\MediaStack\data\media\movies\Transformers - Rise of the Beasts (2023)\Transformers Rise of the Beasts (2023) [Bluray-1080p] {imdb-tt5090568}.leapfrog.json,160
imdb://tt3371366,F:\MediaStack\data\media\movies\Transformers - The Last Knight (2017)\Transformers The Last Knight (2017) [Bluray-1080p Proper] {imdb-tt3371366}.mkv,movie,Transformers: The Last Knight,written,title-only movie match,174690,transformers-the-last-knight,F:\MediaStack\data\media\movies\Transformers - The Last Knight (2017)\Transformers The Last Knight (2017) [Bluray-1080p Proper] {imdb-tt3371366}.leapfrog.json,230
imdb://tt2938956,F:\MediaStack\data\media\movies\The Transporter Refueled (2015)\The Transporter Refueled (2015) [Bluray-1080p] {imdb-tt2938956}.mkv,movie,The Transporter Refueled,written,title-only movie match,2406,the-transporter-refueled,F:\MediaStack\data\media\movies\The Transporter Refueled (2015)\The Transporter Refueled (2015) [Bluray-1080p] {imdb-tt2938956}.leapfrog.json,222
imdb://tt0300556,F:\MediaStack\data\media\movies\Timeline (2003)\Timeline (2003) [Bluray-1080p Proper] {imdb-tt0300556}.mp4,movie,Timeline,written,title-only movie match,3737,timeline,F:\MediaStack\data\media\movies\Timeline (2003)\Timeline (2003) [Bluray-1080p Proper] {imdb-tt0300556}.leapfrog.json,194
imdb://tt1340800,F:\MediaStack\data\media\movies\Tinker Tailor Soldier Spy (2011)\Tinker Tailor Soldier Spy (2011) [Bluray-1080p] {imdb-tt1340800}.mkv,movie,Tinker Tailor Soldier Spy,written,title-only movie match,1396,tinker-tailor-soldier-spy,F:\MediaStack\data\media\movies\Tinker Tailor Soldier Spy (2011)\Tinker Tailor Soldier Spy (2011) [Bluray-1080p] {imdb-tt1340800}.leapfrog.json,109
imdb://tt0056592,F:\MediaStack\data\media\movies\To Kill a Mockingbird (1962)\To Kill a Mockingbird (1962) [Bluray-1080p] {imdb-tt0056592}.mkv,movie,To Kill a Mockingbird,written,title-only movie match,3111,to-kill-a-mockingbird-1962,F:\MediaStack\data\media\movies\To Kill a Mockingbird (1962)\To Kill a Mockingbird (1962) [Bluray-1080p] {imdb-tt0056592}.leapfrog.json,52
imdb://tt0114694,F:\MediaStack\data\media\movies\Tommy Boy (1995)\Tommy Boy (1995) [Bluray-1080p] {imdb-tt0114694}.mkv,movie,Tommy Boy,written,title-only movie match,2481,tommy-boy,F:\MediaStack\data\media\movies\Tommy Boy (1995)\Tommy Boy (1995) [Bluray-1080p] {imdb-tt0114694}.leapfrog.json,213
imdb://tt0120347,F:\MediaStack\data\media\movies\Tomorrow Never Dies (1997)\Tomorrow Never Dies (1997) [Bluray-1080p] {imdb-tt0120347}.mp4,movie,Tomorrow Never Dies,written,title-only movie match,3328,tomorrow-never-dies,F:\MediaStack\data\media\movies\Tomorrow Never Dies (1997)\Tomorrow Never Dies (1997) [Bluray-1080p] {imdb-tt0120347}.leapfrog.json,242
imdb://tt0362227,F:\MediaStack\data\media\movies\The Terminal (2004)\The Terminal (2004) [Bluray-1080p] {imdb-tt0362227}.mkv,movie,The Terminal,written,title-only movie match,2141,the-terminal,F:\MediaStack\data\media\movies\The Terminal (2004)\The Terminal (2004) [Bluray-1080p] {imdb-tt0362227}.leapfrog.json,96
imdb://tt0088247,F:\MediaStack\data\media\movies\The Terminator (1984)\The Terminator (1984) [Bluray-1080p] {imdb-tt0088247}.mkv,movie,The Terminator,written,title-only movie match,1397,the-terminator,F:\MediaStack\data\media\movies\The Terminator (1984)\The Terminator (1984) [Bluray-1080p] {imdb-tt0088247}.leapfrog.json,155
imdb://tt1340138,F:\MediaStack\data\media\movies\Terminator Genisys (2015)\Terminator Genisys (2015) [Bluray-1080p] {imdb-tt1340138}.mp4,movie,Terminator Genisys,written,title-only movie match,2325,terminator-genisys,F:\MediaStack\data\media\movies\Terminator Genisys (2015)\Terminator Genisys (2015) [Bluray-1080p] {imdb-tt1340138}.leapfrog.json,149
